Area,Bedrooms,Bathrooms,Floors,Age,Parking,City,HasGarden,HasPool,Furnished,DistanceToCenter_km,CrimeIndex,SchoolScore,Price
232.0,3.0,2.0,2.0,11.0,2.0,Shiraz,0.0,0.0,0.0,7.1,9.1,6.3,270460
322.0,7.0,5.0,1.0,11.0,2.0,Shiraz,0.0,0.0,1.0,17.5,5.8,6.1,521876
289.0,4.0,5.0,1.0,38.0,0.0,Tehran,0.0,0.0,1.0,20.6,2.4,8.3,561155
50.0,2.0,2.0,2.0,37.0,3.0,Qom,1.0,0.0,0.0,32.4,2.0,4.3,100000
327.0,5.0,4.0,4.0,15.0,3.0,Mashhad,1.0,0.0,0.0,20.4,4.1,8.3,423216
150.0,2.0,2.0,2.0,2.0,,Mashhad,1.0,0.0,0.0,30.1,6.8,4.3,153474
121.0,2.0,3.0,1.0,30.0,0.0,Rasht,0.0,0.0,1.0,3.6,1.4,9.2,219404
318.0,5.0,5.0,2.0,45.0,3.0,Tabriz,1.0,0.0,0.0,32.1,4.6,7.8,228438
414.0,7.0,5.0,1.0,13.0,2.0,Tabriz,1.0,0.0,1.0,26.5,4.3,8.1,511767
327.0,7.0,5.0,2.0,3.0,3.0,Isfahan,0.0,0.0,0.0,16.2,2.7,9.5,641843
159.0,2.0,2.0,3.0,13.0,3.0,Mashhad,0.0,0.0,0.0,20.3,4.6,6.1,237225
413.0,7.0,5.0,,17.0,1.0,Qom,1.0,0.0,0.0,22.6,3.1,9.9,520800
198.0,3.0,4.0,2.0,7.0,1.0,Tabriz,0.0,0.0,1.0,31.5,8.1,7.7,130936
320.0,5.0,5.0,2.0,28.0,3.0,Isfahan,1.0,0.0,0.0,4.9,7.9,9.2,610419
377.0,7.0,5.0,3.0,4.0,0.0,Karaj,0.0,0.0,1.0,27.8,1.2,8.9,707728
348.0,6.0,5.0,4.0,19.0,2.0,Tehran,0.0,0.0,1.0,19.4,9.6,9.4,745562
198.0,5.0,5.0,1.0,34.0,0.0,Karaj,0.0,0.0,0.0,18.4,,8.1,330179
236.0,5.0,5.0,3.0,38.0,0.0,Qom,0.0,0.0,1.0,3.5,8.5,9.5,342122
385.0,7.0,5.0,4.0,4.0,1.0,Isfahan,1.0,0.0,0.0,14.9,3.3,7.0,2507916
213.0,4.0,5.0,1.0,26.0,0.0,Qom,0.0,0.0,1.0,14.0,5.5,8.1,206938
326.0,6.0,5.0,1.0,5.0,1.0,Tehran,0.0,0.0,1.0,11.8,8.1,5.7,766675
287.0,5.0,5.0,4.0,9.0,2.0,Rasht,1.0,1.0,1.0,26.6,4.7,8.9,543288
248.0,5.0,5.0,1.0,15.0,2.0,Tehran,0.0,1.0,0.0,13.6,7.0,9.8,568802
84.0,1.0,1.0,3.0,9.0,1.0,Tehran,1.0,0.0,0.0,12.2,9.9,7.5,123283
266.0,4.0,4.0,1.0,41.0,0.0,Karaj,0.0,0.0,1.0,30.1,7.9,5.2,171031
253.0,6.0,5.0,4.0,44.0,1.0,Mashhad,1.0,0.0,1.0,3.2,4.5,7.4,413878
333.0,6.0,5.0,2.0,16.0,0.0,Shiraz,0.0,0.0,0.0,13.6,5.5,4.0,456481
238.0,3.0,3.0,4.0,20.0,3.0,Tehran,0.0,0.0,1.0,3.5,5.6,5.4,609156
209.0,3.0,3.0,1.0,40.0,0.0,Karaj,0.0,0.0,1.0,31.3,8.9,5.0,100000
214.0,4.0,4.0,4.0,42.0,3.0,Karaj,0.0,0.0,0.0,11.6,8.6,6.8,263883
290.0,5.0,5.0,4.0,9.0,2.0,Isfahan,0.0,0.0,1.0,12.2,5.2,4.9,422951
352.0,7.0,5.0,4.0,38.0,,Rasht,0.0,0.0,0.0,,4.0,6.9,611961
359.0,6.0,5.0,3.0,21.0,2.0,Tehran,0.0,0.0,1.0,4.6,,9.2,932006
377.0,6.0,5.0,1.0,35.0,1.0,Mashhad,0.0,0.0,1.0,23.2,3.0,4.8,508719
193.0,5.0,5.0,2.0,19.0,0.0,Tehran,0.0,0.0,1.0,14.5,3.0,5.6,334625
95.0,1.0,1.0,,25.0,2.0,Shiraz,1.0,0.0,0.0,2.1,1.4,6.4,100000
273.0,5.0,5.0,4.0,3.0,2.0,Isfahan,0.0,0.0,,25.2,6.4,7.6,373971
105.0,3.0,3.0,4.0,40.0,2.0,Isfahan,1.0,0.0,0.0,12.7,4.0,7.3,156043
318.0,6.0,5.0,4.0,36.0,2.0,Rasht,1.0,0.0,1.0,31.3,5.7,7.1,321567
175.0,3.0,3.0,3.0,30.0,0.0,Rasht,1.0,0.0,0.0,27.1,1.8,7.3,148141
403.0,7.0,5.0,3.0,32.0,1.0,Karaj,1.0,,0.0,5.5,4.2,7.2,614284
249.0,5.0,4.0,2.0,2.0,2.0,Isfahan,1.0,0.0,0.0,22.7,3.1,8.5,514173
299.0,4.0,3.0,3.0,26.0,1.0,Tabriz,0.0,0.0,1.0,23.6,5.9,8.5,221582
134.0,2.0,3.0,2.0,9.0,3.0,Mashhad,0.0,0.0,0.0,16.8,8.2,8.1,205991
294.0,4.0,4.0,4.0,4.0,2.0,Tehran,0.0,0.0,1.0,33.1,3.3,7.9,623518
329.0,7.0,5.0,2.0,7.0,0.0,Isfahan,1.0,0.0,1.0,25.8,8.3,5.3,475956
90.0,1.0,2.0,1.0,1.0,3.0,Tehran,0.0,0.0,0.0,21.1,4.6,7.1,146036
311.0,7.0,5.0,2.0,29.0,3.0,Isfahan,1.0,0.0,1.0,11.9,3.1,5.3,452662
188.0,4.0,4.0,3.0,3.0,1.0,Tehran,0.0,1.0,1.0,28.7,5.2,5.6,465747
330.0,7.0,5.0,2.0,30.0,3.0,Tehran,0.0,0.0,0.0,6.7,5.8,7.2,749700
46.0,1.0,1.0,1.0,23.0,3.0,Rasht,1.0,0.0,1.0,22.2,4.6,8.8,100000
72.0,1.0,2.0,3.0,10.0,2.0,Tehran,1.0,0.0,0.0,2.6,7.1,7.1,166043
318.0,7.0,5.0,4.0,34.0,0.0,Tehran,0.0,1.0,,1.8,5.6,8.0,761790
256.0,6.0,5.0,1.0,15.0,3.0,Qom,1.0,0.0,1.0,23.1,9.9,,247132
68.0,2.0,1.0,2.0,28.0,3.0,Shiraz,0.0,0.0,0.0,15.6,2.1,7.8,142852
320.0,7.0,5.0,1.0,24.0,2.0,Mashhad,0.0,0.0,0.0,28.0,3.2,7.9,408493
267.0,5.0,4.0,4.0,0.0,1.0,Isfahan,0.0,0.0,0.0,20.5,8.4,5.4,364387
386.0,7.0,5.0,2.0,21.0,1.0,Isfahan,0.0,0.0,1.0,20.4,9.4,9.8,566875
355.0,5.0,5.0,1.0,11.0,0.0,Qom,1.0,1.0,1.0,6.1,6.2,4.2,609364
132.0,1.0,1.0,4.0,1.0,1.0,Shiraz,0.0,0.0,0.0,30.7,8.6,4.2,100000
299.0,4.0,4.0,4.0,32.0,3.0,Shiraz,0.0,0.0,0.0,7.6,5.6,4.5,268677
250.0,5.0,5.0,4.0,40.0,3.0,Mashhad,0.0,0.0,0.0,17.4,7.0,6.2,388854
378.0,7.0,5.0,3.0,32.0,1.0,Shiraz,1.0,0.0,0.0,10.3,8.7,9.7,542006
336.0,6.0,5.0,4.0,35.0,1.0,Shiraz,0.0,0.0,0.0,6.6,1.0,8.2,484007
201.0,4.0,3.0,4.0,21.0,3.0,Shiraz,0.0,0.0,1.0,2.7,3.6,6.5,310689
276.0,4.0,5.0,2.0,45.0,3.0,Qom,0.0,0.0,0.0,23.0,1.6,7.5,171913
61.0,1.0,2.0,4.0,38.0,0.0,Tehran,0.0,0.0,1.0,4.3,6.2,4.1,100000
129.0,3.0,3.0,4.0,10.0,0.0,Karaj,0.0,0.0,1.0,15.6,2.5,7.1,164153
178.0,3.0,3.0,4.0,31.0,1.0,,1.0,,1.0,29.7,3.2,7.2,100000
295.0,6.0,5.0,4.0,,3.0,Qom,0.0,0.0,1.0,15.6,9.6,8.0,403275
98.0,3.0,3.0,4.0,37.0,1.0,Isfahan,0.0,1.0,0.0,7.6,5.8,6.0,172978
89.0,3.0,4.0,4.0,,,Karaj,0.0,0.0,0.0,29.0,1.2,5.4,143500
70.0,1.0,1.0,,2.0,3.0,Qom,0.0,0.0,1.0,25.0,6.4,5.7,108660
341.0,7.0,5.0,1.0,18.0,0.0,Mashhad,0.0,1.0,0.0,8.2,9.2,9.9,742635
387.0,7.0,5.0,3.0,17.0,2.0,Tehran,0.0,0.0,0.0,28.9,5.8,6.6,714260
171.0,3.0,3.0,4.0,2.0,1.0,Qom,0.0,0.0,1.0,2.6,8.2,6.3,298787
127.0,3.0,4.0,3.0,43.0,1.0,Shiraz,1.0,,1.0,17.3,6.8,9.3,100000
142.0,4.0,3.0,4.0,13.0,2.0,Karaj,0.0,0.0,0.0,7.1,9.7,9.6,350920
99.0,3.0,3.0,2.0,8.0,1.0,Shiraz,0.0,0.0,0.0,,,6.2,191838
161.0,3.0,4.0,4.0,35.0,0.0,Tabriz,0.0,0.0,0.0,0.6,4.7,4.0,180176
365.0,6.0,,4.0,17.0,2.0,Tabriz,0.0,0.0,0.0,3.8,4.8,8.1,551624
207.0,4.0,3.0,4.0,22.0,3.0,Tabriz,1.0,0.0,0.0,12.5,1.6,7.4,389679
100.0,2.0,1.0,2.0,19.0,0.0,Tabriz,0.0,0.0,0.0,33.9,6.6,5.4,100000
223.0,4.0,4.0,3.0,16.0,0.0,Isfahan,1.0,0.0,0.0,28.2,1.0,9.2,232324
181.0,2.0,1.0,1.0,35.0,1.0,,0.0,0.0,0.0,10.2,8.8,8.5,185004
249.0,5.0,4.0,2.0,26.0,3.0,Mashhad,1.0,0.0,0.0,24.4,2.6,8.9,306738
195.0,3.0,3.0,4.0,1.0,1.0,Isfahan,1.0,0.0,1.0,23.2,10.0,9.0,282106
71.0,1.0,2.0,1.0,39.0,2.0,Tehran,0.0,0.0,1.0,21.7,3.8,6.7,100000
193.0,5.0,5.0,1.0,40.0,0.0,Shiraz,0.0,0.0,0.0,21.5,5.9,7.7,206359
332.0,7.0,5.0,4.0,21.0,0.0,Mashhad,1.0,0.0,0.0,24.1,7.6,5.2,468016
416.0,7.0,5.0,2.0,44.0,2.0,Isfahan,1.0,0.0,0.0,25.5,4.3,9.7,548409
282.0,5.0,5.0,1.0,21.0,2.0,Qom,1.0,,0.0,24.2,9.3,9.1,296150
386.0,7.0,5.0,4.0,39.0,1.0,Shiraz,1.0,0.0,1.0,24.7,3.8,8.2,376310
159.0,3.0,2.0,1.0,41.0,1.0,Mashhad,0.0,0.0,0.0,28.2,4.8,5.4,109581
416.0,7.0,5.0,4.0,10.0,2.0,Qom,0.0,1.0,0.0,19.2,3.7,4.3,563493
353.0,7.0,5.0,2.0,45.0,0.0,,1.0,0.0,0.0,10.0,2.8,,442161
134.0,1.0,1.0,1.0,37.0,0.0,Isfahan,1.0,0.0,1.0,5.8,,5.3,190350
415.0,7.0,5.0,3.0,7.0,2.0,Shiraz,0.0,0.0,0.0,23.7,4.9,6.4,560615
250.0,6.0,5.0,4.0,28.0,0.0,Karaj,0.0,0.0,1.0,24.1,4.2,4.0,333476
136.0,3.0,2.0,4.0,14.0,1.0,Mashhad,0.0,0.0,1.0,2.3,2.2,4.3,217143
297.0,5.0,5.0,,44.0,3.0,Rasht,0.0,0.0,1.0,16.9,4.4,6.4,328913
346.0,7.0,5.0,3.0,33.0,1.0,Qom,0.0,0.0,0.0,24.9,2.5,7.2,372140
264.0,5.0,5.0,1.0,33.0,0.0,Tabriz,0.0,0.0,1.0,17.9,10.0,7.5,318595
216.0,3.0,3.0,3.0,2.0,1.0,Tehran,0.0,0.0,1.0,33.7,4.7,4.5,370677
120.0,2.0,3.0,1.0,7.0,2.0,Rasht,0.0,0.0,1.0,5.9,9.5,6.5,182215
87.0,1.0,1.0,4.0,44.0,1.0,Qom,1.0,0.0,0.0,18.5,9.3,7.5,100000
320.0,7.0,5.0,1.0,15.0,0.0,Qom,1.0,0.0,0.0,1.1,2.8,9.2,513463
171.0,2.0,3.0,1.0,42.0,0.0,Shiraz,0.0,0.0,0.0,28.6,4.0,6.1,100000
329.0,7.0,5.0,4.0,18.0,2.0,Shiraz,0.0,1.0,0.0,19.2,3.1,6.7,471361
203.0,3.0,3.0,1.0,0.0,0.0,Shiraz,0.0,0.0,0.0,22.1,2.6,9.8,265531
400.0,6.0,5.0,2.0,,2.0,Qom,0.0,1.0,1.0,32.6,3.6,4.5,482171
69.0,1.0,1.0,3.0,28.0,0.0,Mashhad,1.0,0.0,1.0,2.4,7.6,5.3,100000
86.0,2.0,3.0,1.0,18.0,2.0,Qom,0.0,0.0,1.0,13.6,2.9,7.0,100000
324.0,7.0,5.0,4.0,35.0,3.0,Tabriz,0.0,0.0,0.0,3.2,3.5,6.0,465713
55.0,1.0,2.0,3.0,,1.0,Qom,1.0,0.0,0.0,27.6,3.6,9.8,100000
232.0,3.0,3.0,3.0,31.0,0.0,Karaj,0.0,0.0,1.0,11.1,2.2,4.3,311745
174.0,4.0,4.0,4.0,34.0,0.0,Mashhad,0.0,0.0,1.0,10.2,5.2,6.6,242773
272.0,6.0,5.0,4.0,43.0,3.0,Tabriz,0.0,0.0,0.0,12.8,3.6,6.0,269980
78.0,1.0,1.0,4.0,7.0,0.0,Rasht,0.0,0.0,0.0,32.5,6.4,5.8,100000
221.0,3.0,2.0,2.0,36.0,3.0,Qom,0.0,0.0,0.0,23.2,7.3,5.1,134386
329.0,5.0,5.0,4.0,28.0,1.0,Tabriz,1.0,0.0,0.0,4.8,3.9,9.2,519837
67.0,2.0,3.0,1.0,6.0,3.0,Shiraz,0.0,0.0,1.0,12.7,9.2,9.9,193223
323.0,6.0,5.0,4.0,0.0,3.0,Tehran,0.0,0.0,1.0,3.7,1.8,5.0,803866
81.0,1.0,1.0,4.0,15.0,3.0,Tabriz,0.0,0.0,0.0,21.9,9.1,9.2,100000
181.0,2.0,1.0,1.0,1.0,3.0,Mashhad,0.0,0.0,0.0,10.9,9.9,8.0,288723
175.0,3.0,3.0,3.0,11.0,0.0,Tabriz,1.0,0.0,1.0,2.9,,5.5,221484
280.0,5.0,5.0,4.0,4.0,1.0,Mashhad,1.0,0.0,1.0,33.0,9.1,9.3,423127
412.0,7.0,5.0,4.0,11.0,3.0,Rasht,0.0,0.0,1.0,25.6,6.4,9.9,570538
357.0,7.0,5.0,3.0,4.0,2.0,Mashhad,1.0,0.0,1.0,34.0,2.2,6.2,532139
288.0,4.0,5.0,3.0,9.0,1.0,Rasht,0.0,,0.0,25.4,6.6,9.5,341537
393.0,6.0,5.0,3.0,35.0,2.0,Mashhad,0.0,0.0,1.0,19.3,9.5,5.2,415861
65.0,2.0,2.0,,40.0,0.0,Tehran,1.0,0.0,1.0,28.7,1.6,7.3,100000
164.0,4.0,4.0,3.0,20.0,3.0,Tabriz,0.0,0.0,0.0,17.5,7.5,7.2,194425
123.0,2.0,1.0,2.0,28.0,3.0,Isfahan,1.0,1.0,0.0,26.4,7.2,7.6,113443
229.0,4.0,5.0,2.0,27.0,1.0,Qom,0.0,0.0,0.0,17.3,4.8,5.3,180870
317.0,5.0,5.0,3.0,31.0,1.0,Rasht,1.0,0.0,1.0,3.3,2.6,7.9,579808
177.0,4.0,,1.0,32.0,1.0,Rasht,0.0,0.0,0.0,25.3,7.1,8.7,100000
120.0,1.0,2.0,4.0,32.0,3.0,Tehran,0.0,0.0,1.0,2.7,2.9,6.5,190196
197.0,4.0,3.0,3.0,2.0,1.0,Isfahan,0.0,0.0,0.0,10.4,5.0,6.3,309638
106.0,2.0,1.0,4.0,14.0,3.0,Karaj,1.0,0.0,1.0,17.1,1.1,5.4,187745
416.0,7.0,5.0,2.0,23.0,1.0,Tehran,0.0,0.0,0.0,5.1,6.0,5.8,937744
376.0,7.0,5.0,3.0,8.0,,Isfahan,1.0,0.0,1.0,17.4,5.2,8.1,1316494
313.0,7.0,5.0,1.0,11.0,3.0,Tabriz,1.0,0.0,,27.6,5.6,7.0,473611
81.0,1.0,2.0,1.0,5.0,2.0,Tabriz,1.0,0.0,0.0,29.6,2.3,7.3,100000
244.0,4.0,3.0,1.0,17.0,0.0,Qom,0.0,0.0,1.0,0.5,,9.0,244608
135.0,3.0,3.0,2.0,39.0,1.0,Rasht,0.0,0.0,1.0,18.5,9.5,4.3,100000
60.0,1.0,1.0,3.0,15.0,0.0,Karaj,0.0,0.0,1.0,21.1,6.3,7.7,100000
127.0,3.0,4.0,3.0,5.0,,Qom,0.0,0.0,0.0,3.9,8.6,6.8,215668
105.0,3.0,3.0,1.0,11.0,1.0,Shiraz,1.0,0.0,0.0,10.2,7.2,4.7,167828
88.0,1.0,1.0,2.0,22.0,2.0,Rasht,0.0,0.0,0.0,26.4,4.3,4.3,100000
91.0,2.0,2.0,2.0,20.0,1.0,Tabriz,0.0,0.0,1.0,13.2,9.0,6.0,102028
319.0,7.0,5.0,2.0,21.0,3.0,Tabriz,1.0,1.0,1.0,14.5,8.6,4.1,499839
216.0,4.0,5.0,1.0,20.0,2.0,Qom,0.0,0.0,0.0,2.7,4.5,7.4,370998
407.0,7.0,5.0,4.0,11.0,1.0,Karaj,1.0,0.0,0.0,1.2,1.3,4.0,800556
245.0,4.0,4.0,1.0,41.0,0.0,Rasht,0.0,1.0,1.0,7.6,7.0,9.4,384705
335.0,5.0,,2.0,15.0,1.0,Mashhad,0.0,0.0,1.0,,7.4,9.6,528784
408.0,7.0,5.0,4.0,2.0,2.0,Karaj,1.0,0.0,1.0,8.8,8.4,9.2,817231
373.0,7.0,5.0,4.0,40.0,0.0,Rasht,0.0,0.0,1.0,33.6,5.1,4.1,296629
376.0,7.0,5.0,3.0,6.0,0.0,,0.0,0.0,0.0,11.4,1.7,9.3,507377
280.0,4.0,4.0,1.0,37.0,2.0,Karaj,1.0,0.0,,13.3,7.3,8.4,319774
64.0,2.0,,1.0,28.0,2.0,Shiraz,0.0,0.0,0.0,4.5,3.0,5.6,127922
342.0,6.0,5.0,1.0,41.0,0.0,Shiraz,1.0,0.0,1.0,10.0,8.1,9.6,497620
168.0,2.0,2.0,1.0,37.0,3.0,Isfahan,0.0,0.0,1.0,12.5,1.1,7.3,100000
333.0,7.0,5.0,1.0,28.0,0.0,Tehran,0.0,0.0,0.0,26.3,9.4,6.2,574564
371.0,7.0,5.0,4.0,21.0,0.0,Rasht,1.0,0.0,0.0,18.6,5.2,6.0,444332
366.0,6.0,5.0,,14.0,0.0,Tehran,0.0,0.0,0.0,30.2,6.3,4.8,713674
269.0,6.0,5.0,4.0,32.0,2.0,Karaj,1.0,0.0,0.0,12.2,4.3,5.0,388748
105.0,1.0,1.0,3.0,38.0,0.0,Tabriz,0.0,0.0,1.0,7.4,8.4,5.5,100000
218.0,4.0,4.0,4.0,9.0,1.0,Isfahan,0.0,0.0,0.0,28.9,2.6,8.7,283415
208.0,5.0,5.0,2.0,30.0,1.0,Rasht,1.0,0.0,1.0,32.7,6.4,8.0,207248
216.0,4.0,5.0,1.0,44.0,3.0,Isfahan,0.0,0.0,0.0,24.9,9.0,6.6,200378
307.0,6.0,5.0,1.0,11.0,2.0,Tabriz,0.0,1.0,0.0,3.4,9.0,6.6,519290
389.0,7.0,5.0,4.0,29.0,3.0,Tehran,1.0,0.0,1.0,1.1,8.9,7.0,994849
222.0,4.0,4.0,4.0,11.0,3.0,Isfahan,1.0,0.0,,29.1,1.1,9.4,308292
401.0,7.0,5.0,1.0,24.0,3.0,Tehran,1.0,0.0,1.0,30.4,3.5,4.6,768947
49.0,1.0,2.0,2.0,9.0,0.0,Tabriz,0.0,0.0,0.0,30.7,5.9,4.9,100000
220.0,5.0,5.0,4.0,30.0,0.0,Qom,0.0,0.0,1.0,23.3,4.2,6.2,236805
338.0,7.0,5.0,2.0,8.0,2.0,Rasht,1.0,0.0,0.0,5.0,4.5,9.6,689135
322.0,5.0,5.0,1.0,31.0,1.0,Shiraz,0.0,1.0,0.0,10.8,9.4,9.7,471740
355.0,6.0,5.0,4.0,31.0,1.0,Mashhad,1.0,0.0,0.0,10.9,2.6,5.8,572606
82.0,2.0,1.0,1.0,30.0,1.0,Isfahan,1.0,0.0,1.0,34.8,3.0,8.2,100000
46.0,1.0,1.0,1.0,40.0,1.0,Isfahan,0.0,0.0,1.0,11.8,4.3,8.5,100000
303.0,6.0,5.0,1.0,33.0,3.0,Isfahan,0.0,0.0,1.0,26.7,4.3,6.7,450779
250.0,6.0,5.0,1.0,31.0,3.0,Mashhad,1.0,0.0,0.0,22.2,5.6,7.1,358351
362.0,6.0,5.0,3.0,22.0,3.0,Rasht,1.0,0.0,0.0,21.1,1.2,6.1,448011
341.0,6.0,5.0,3.0,8.0,3.0,,0.0,0.0,0.0,0.7,6.7,6.7,634852
229.0,3.0,2.0,3.0,,0.0,Mashhad,0.0,0.0,0.0,25.8,1.2,5.3,241652
90.0,2.0,2.0,3.0,41.0,1.0,Tehran,0.0,0.0,1.0,4.8,5.1,7.0,180781
323.0,6.0,5.0,2.0,5.0,2.0,Tabriz,0.0,0.0,1.0,24.3,6.0,5.0,315475
314.0,6.0,5.0,1.0,32.0,0.0,Tabriz,1.0,0.0,0.0,10.7,4.0,8.2,354162
167.0,3.0,4.0,1.0,16.0,2.0,Isfahan,0.0,0.0,0.0,8.9,2.2,6.3,284425
59.0,1.0,1.0,1.0,37.0,1.0,Tabriz,0.0,0.0,0.0,26.5,3.7,9.1,100000
303.0,7.0,5.0,2.0,38.0,2.0,Tehran,0.0,0.0,0.0,28.8,9.9,8.1,541531
346.0,7.0,5.0,2.0,23.0,3.0,Isfahan,0.0,0.0,1.0,18.0,8.7,4.8,357349
90.0,2.0,2.0,3.0,1.0,1.0,Tabriz,0.0,0.0,0.0,14.9,4.8,5.0,164024
183.0,4.0,4.0,3.0,15.0,1.0,Mashhad,1.0,0.0,1.0,1.6,6.7,7.0,373323
136.0,1.0,2.0,1.0,24.0,0.0,Qom,,0.0,0.0,4.9,9.5,5.1,100000
296.0,5.0,5.0,3.0,39.0,3.0,Karaj,0.0,0.0,0.0,31.0,8.8,9.8,403420
46.0,2.0,2.0,,27.0,0.0,Karaj,0.0,0.0,0.0,5.5,4.1,7.9,101327
175.0,4.0,3.0,2.0,4.0,2.0,Mashhad,0.0,0.0,0.0,4.4,2.3,7.9,327865
349.0,5.0,5.0,2.0,1.0,3.0,Rasht,1.0,0.0,1.0,7.8,3.3,4.1,684782
307.0,6.0,5.0,2.0,19.0,3.0,Shiraz,1.0,0.0,0.0,4.3,7.6,7.3,479592
197.0,3.0,4.0,3.0,43.0,2.0,Qom,0.0,0.0,0.0,19.3,1.6,4.3,100000
290.0,6.0,5.0,2.0,19.0,1.0,Tabriz,,0.0,0.0,12.3,4.4,8.6,471640
65.0,2.0,3.0,2.0,42.0,2.0,Isfahan,0.0,0.0,1.0,28.8,7.8,6.3,100000
294.0,5.0,5.0,4.0,29.0,0.0,Karaj,0.0,0.0,1.0,13.8,7.3,,317798
83.0,2.0,2.0,3.0,10.0,1.0,Isfahan,0.0,0.0,1.0,1.9,7.8,6.7,239220
119.0,3.0,2.0,3.0,28.0,3.0,Mashhad,0.0,0.0,1.0,16.2,4.1,7.2,120794
292.0,4.0,5.0,2.0,19.0,1.0,Shiraz,,0.0,0.0,5.7,9.4,7.2,380533
292.0,4.0,4.0,4.0,8.0,1.0,Isfahan,0.0,1.0,0.0,20.4,3.9,4.9,384957
411.0,6.0,5.0,1.0,38.0,1.0,Karaj,0.0,0.0,0.0,,5.3,8.4,718810
372.0,6.0,5.0,3.0,9.0,3.0,Mashhad,0.0,0.0,1.0,26.1,7.0,7.6,522487
212.0,5.0,5.0,3.0,6.0,2.0,Karaj,,0.0,0.0,18.2,9.1,5.3,308269
164.0,3.0,3.0,4.0,20.0,3.0,Shiraz,0.0,0.0,1.0,10.1,1.2,6.0,285332
302.0,5.0,5.0,2.0,24.0,0.0,Shiraz,1.0,1.0,0.0,26.4,6.9,7.8,362572
208.0,4.0,4.0,3.0,18.0,2.0,Mashhad,,0.0,0.0,6.8,2.9,7.2,396143
376.0,6.0,5.0,4.0,37.0,2.0,Isfahan,0.0,1.0,1.0,13.1,3.9,6.4,526440
261.0,6.0,5.0,4.0,,0.0,Tabriz,1.0,0.0,0.0,5.0,8.4,8.3,467517
386.0,7.0,5.0,2.0,40.0,2.0,Shiraz,0.0,0.0,0.0,31.8,7.2,6.1,360133
291.0,6.0,5.0,3.0,43.0,2.0,Tehran,0.0,1.0,1.0,19.8,5.9,8.4,2547772
259.0,4.0,5.0,2.0,41.0,3.0,Tehran,1.0,0.0,1.0,10.1,4.3,4.9,622842
56.0,2.0,2.0,4.0,4.0,0.0,Isfahan,0.0,0.0,1.0,13.0,8.8,8.2,103059
296.0,6.0,5.0,3.0,0.0,1.0,Mashhad,0.0,0.0,1.0,5.0,7.2,9.8,569911
83.0,,2.0,2.0,16.0,3.0,Mashhad,0.0,0.0,0.0,15.4,5.0,7.6,106728
369.0,6.0,5.0,2.0,26.0,0.0,Shiraz,1.0,0.0,0.0,33.6,2.6,8.5,307235
190.0,3.0,4.0,1.0,31.0,3.0,Tehran,0.0,0.0,0.0,14.9,8.1,5.6,304612
376.0,6.0,5.0,2.0,4.0,3.0,Isfahan,0.0,0.0,0.0,28.1,8.5,7.4,484055
351.0,6.0,5.0,,17.0,1.0,Shiraz,0.0,0.0,1.0,15.1,5.4,6.5,521238
408.0,6.0,5.0,2.0,33.0,0.0,Isfahan,1.0,0.0,0.0,22.3,,6.2,1775224
170.0,3.0,3.0,4.0,6.0,1.0,Mashhad,0.0,0.0,,27.1,2.9,6.4,262662
220.0,3.0,2.0,4.0,21.0,1.0,Karaj,1.0,0.0,0.0,22.0,5.2,4.4,179073
328.0,7.0,5.0,4.0,14.0,3.0,Rasht,0.0,0.0,0.0,15.7,5.3,4.2,460691
137.0,3.0,3.0,1.0,40.0,0.0,Qom,0.0,0.0,0.0,8.7,8.2,5.4,400000
372.0,6.0,5.0,4.0,44.0,2.0,Qom,0.0,0.0,1.0,28.9,9.7,6.5,200725
86.0,,4.0,2.0,12.0,0.0,Tehran,0.0,0.0,0.0,11.7,5.4,4.8,222037
364.0,7.0,5.0,4.0,30.0,0.0,Qom,1.0,0.0,0.0,2.5,8.8,4.4,400914
192.0,4.0,4.0,2.0,4.0,3.0,Rasht,1.0,0.0,0.0,32.5,3.9,4.3,258642
159.0,,1.0,1.0,39.0,2.0,Tehran,0.0,0.0,0.0,26.9,,8.7,100000
192.0,3.0,3.0,2.0,16.0,1.0,Karaj,0.0,0.0,1.0,17.8,1.8,6.4,329184
184.0,2.0,2.0,,38.0,2.0,Isfahan,1.0,0.0,1.0,9.7,2.4,5.7,291014
154.0,2.0,2.0,4.0,8.0,2.0,Shiraz,0.0,0.0,0.0,11.0,7.8,8.9,176804
372.0,6.0,5.0,4.0,18.0,3.0,Karaj,0.0,0.0,1.0,14.2,6.4,9.5,576317
114.0,3.0,4.0,3.0,36.0,0.0,Rasht,1.0,0.0,0.0,33.3,9.5,7.0,100000
53.0,1.0,1.0,1.0,4.0,3.0,Tehran,1.0,0.0,0.0,4.3,7.6,8.3,100000
145.0,4.0,4.0,3.0,9.0,1.0,Qom,0.0,0.0,1.0,15.5,4.8,4.2,193552
345.0,5.0,5.0,1.0,33.0,2.0,Tabriz,1.0,0.0,0.0,10.2,5.9,9.4,466502
188.0,2.0,1.0,2.0,12.0,2.0,Mashhad,0.0,0.0,0.0,15.2,3.4,6.3,224554
55.0,1.0,1.0,1.0,37.0,2.0,Qom,0.0,0.0,0.0,25.5,1.3,8.9,100000
73.0,1.0,1.0,4.0,41.0,1.0,Rasht,,0.0,1.0,8.1,8.1,10.0,100000
395.0,6.0,5.0,1.0,41.0,3.0,Isfahan,1.0,0.0,1.0,5.7,9.3,9.6,587898
